"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","INDPROD","TOT","IDX2015","A","2003",88.11577,
"OECD","INDPROD","TOT","IDX2015","A","2004",91.17136,
"OECD","INDPROD","TOT","IDX2015","A","2005",93.66961,
"OECD","INDPROD","TOT","IDX2015","A","2006",97.34733,
"OECD","INDPROD","TOT","IDX2015","A","2007",100.4792,
"OECD","INDPROD","TOT","IDX2015","A","2008",98.40918,
"OECD","INDPROD","TOT","IDX2015","A","2009",86.40228,
"OECD","INDPROD","TOT","IDX2015","A","2010",93.00563,
"OECD","INDPROD","TOT","IDX2015","A","2011",95.64908,
"OECD","INDPROD","TOT","IDX2015","A","2012",96.45382,
"OECD","INDPROD","TOT","IDX2015","A","2013",97.23361,
"OECD","INDPROD","TOT","IDX2015","A","2014",99.46916,
"OECD","INDPROD","TOT","IDX2015","A","2015",100,
"OECD","INDPROD","TOT","IDX2015","A","2016",100.1828,
"OECD","INDPROD","TOT","IDX2015","A","2017",102.6949,
"OECD","INDPROD","TOT","IDX2015","A","2018",104.9829,
"OECD","INDPROD","TOT","IDX2015","A","2019",104.4415,
"OECD","INDPROD","TOT","IDX2015","A","2020",97.81097,
"OECD","INDPROD","TOT","IDX2015","A","2021",103.8734,
"OECD","INDPROD","TOT","IDX2015","A","2022",106.2655,
"OECDE","INDPROD","TOT","IDX2015","A","1960",23.80212,
"OECDE","INDPROD","TOT","IDX2015","A","1961",25.65446,
"OECDE","INDPROD","TOT","IDX2015","A","1962",27.53461,
"OECDE","INDPROD","TOT","IDX2015","A","1963",29.01049,
"OECDE","INDPROD","TOT","IDX2015","A","1964",30.90679,
"OECDE","INDPROD","TOT","IDX2015","A","1965",32.5882,
"OECDE","INDPROD","TOT","IDX2015","A","1966",34.46914,
"OECDE","INDPROD","TOT","IDX2015","A","1967",35.02695,
"OECDE","INDPROD","TOT","IDX2015","A","1968",37.44519,
"OECDE","INDPROD","TOT","IDX2015","A","1969",40.99083,
"OECDE","INDPROD","TOT","IDX2015","A","1970",43.20618,
"OECDE","INDPROD","TOT","IDX2015","A","1971",44.09481,
"OECDE","INDPROD","TOT","IDX2015","A","1972",46.44074,
"OECDE","INDPROD","TOT","IDX2015","A","1973",50.26574,
"OECDE","INDPROD","TOT","IDX2015","A","1974",51.08076,
"OECDE","INDPROD","TOT","IDX2015","A","1975",47.9348,
"OECDE","INDPROD","TOT","IDX2015","A","1976",51.37077,
"OECDE","INDPROD","TOT","IDX2015","A","1977",52.67084,
"OECDE","INDPROD","TOT","IDX2015","A","1978",53.91645,
"OECDE","INDPROD","TOT","IDX2015","A","1979",56.56035,
"OECDE","INDPROD","TOT","IDX2015","A","1980",56.70621,
"OECDE","INDPROD","TOT","IDX2015","A","1981",55.99842,
"OECDE","INDPROD","TOT","IDX2015","A","1982",55.4326,
"OECDE","INDPROD","TOT","IDX2015","A","1983",56.21003,
"OECDE","INDPROD","TOT","IDX2015","A","1984",57.86246,
"OECDE","INDPROD","TOT","IDX2015","A","1985",60.33798,
"OECDE","INDPROD","TOT","IDX2015","A","1986",61.76537,
"OECDE","INDPROD","TOT","IDX2015","A","1987",63.40222,
"OECDE","INDPROD","TOT","IDX2015","A","1988",66.13826,
"OECDE","INDPROD","TOT","IDX2015","A","1989",68.74554,
"OECDE","INDPROD","TOT","IDX2015","A","1990",70.39407,
"OECDE","INDPROD","TOT","IDX2015","A","1991",69.51593,
"OECDE","INDPROD","TOT","IDX2015","A","1992",68.89175,
"OECDE","INDPROD","TOT","IDX2015","A","1993",67.1158,
"OECDE","INDPROD","TOT","IDX2015","A","1994",70.19577,
"OECDE","INDPROD","TOT","IDX2015","A","1995",73.22227,
"OECDE","INDPROD","TOT","IDX2015","A","1996",74.019,
"OECDE","INDPROD","TOT","IDX2015","A","1997",77.57819,
"OECDE","INDPROD","TOT","IDX2015","A","1998",80.59853,
"OECDE","INDPROD","TOT","IDX2015","A","1999",82.07252,
"OECDE","INDPROD","TOT","IDX2015","A","2000",86.32062,
"OECDE","INDPROD","TOT","IDX2015","A","2001",86.86158,
"OECDE","INDPROD","TOT","IDX2015","A","2002",87.38257,
"OECDE","INDPROD","TOT","IDX2015","A","2003",88.84282,
"OECDE","INDPROD","TOT","IDX2015","A","2004",91.37133,
"OECDE","INDPROD","TOT","IDX2015","A","2005",93.4783,
"OECDE","INDPROD","TOT","IDX2015","A","2006",98.09956,
"OECDE","INDPROD","TOT","IDX2015","A","2007",102.0507,
"OECDE","INDPROD","TOT","IDX2015","A","2008",100.516,
"OECDE","INDPROD","TOT","IDX2015","A","2009",87.38895,
"OECDE","INDPROD","TOT","IDX2015","A","2010",92.96686,
"OECDE","INDPROD","TOT","IDX2015","A","2011",96.4205,
"OECDE","INDPROD","TOT","IDX2015","A","2012",95.40074,
"OECDE","INDPROD","TOT","IDX2015","A","2013",95.69531,
"OECDE","INDPROD","TOT","IDX2015","A","2014",97.43932,
"OECDE","INDPROD","TOT","IDX2015","A","2015",100,
"OECDE","INDPROD","TOT","IDX2015","A","2016",101.7676,
"OECDE","INDPROD","TOT","IDX2015","A","2017",105.6177,
"OECDE","INDPROD","TOT","IDX2015","A","2018",107.6142,
"OECDE","INDPROD","TOT","IDX2015","A","2019",107.6306,
"OECDE","INDPROD","TOT","IDX2015","A","2020",101.7606,
"OECDE","INDPROD","TOT","IDX2015","A","2021",109.6546,
"OECDE","INDPROD","TOT","IDX2015","A","2022",112.0174,
"G-7","INDPROD","TOT","IDX2015","A","1960",22.80359,
"G-7","INDPROD","TOT","IDX2015","A","1961",24.43587,
"G-7","INDPROD","TOT","IDX2015","A","1962",26.46688,
"G-7","INDPROD","TOT","IDX2015","A","1963",28.27679,
"G-7","INDPROD","TOT","IDX2015","A","1964",30.66128,
"G-7","INDPROD","TOT","IDX2015","A","1965",32.79548,
"G-7","INDPROD","TOT","IDX2015","A","1966",35.52514,
"G-7","INDPROD","TOT","IDX2015","A","1967",37.35799,
"G-7","INDPROD","TOT","IDX2015","A","1968",40.35389,
"G-7","INDPROD","TOT","IDX2015","A","1969",43.66574,
"G-7","INDPROD","TOT","IDX2015","A","1970",44.91859,
"G-7","INDPROD","TOT","IDX2015","A","1971",45.66381,
"G-7","INDPROD","TOT","IDX2015","A","1972",48.8504,
"G-7","INDPROD","TOT","IDX2015","A","1973",53.47368,
"G-7","INDPROD","TOT","IDX2015","A","1974",53.16992,
"G-7","INDPROD","TOT","IDX2015","A","1975",48.68185,
"G-7","INDPROD","TOT","IDX2015","A","1976",52.76559,
"G-7","INDPROD","TOT","IDX2015","A","1977",55.4073,
"G-7","INDPROD","TOT","IDX2015","A","1978",57.798,
"G-7","INDPROD","TOT","IDX2015","A","1979",60.44725,
"G-7","INDPROD","TOT","IDX2015","A","1980",60.08792,
"G-7","INDPROD","TOT","IDX2015","A","1981",60.10823,
"G-7","INDPROD","TOT","IDX2015","A","1982",58.30294,
"G-7","INDPROD","TOT","IDX2015","A","1983",59.52214,
"G-7","INDPROD","TOT","IDX2015","A","1984",63.5149,
"G-7","INDPROD","TOT","IDX2015","A","1985",65.24671,
"G-7","INDPROD","TOT","IDX2015","A","1986",66.00574,
"G-7","INDPROD","TOT","IDX2015","A","1987",68.4332,
"G-7","INDPROD","TOT","IDX2015","A","1988",72.42382,
"G-7","INDPROD","TOT","IDX2015","A","1989",74.44507,
"G-7","INDPROD","TOT","IDX2015","A","1990",75.84277,
"G-7","INDPROD","TOT","IDX2015","A","1991",75.63836,
"G-7","INDPROD","TOT","IDX2015","A","1992",75.22607,
"G-7","INDPROD","TOT","IDX2015","A","1993",74.71427,
"G-7","INDPROD","TOT","IDX2015","A","1994",77.8164,
"G-7","INDPROD","TOT","IDX2015","A","1995",80.65877,
"G-7","INDPROD","TOT","IDX2015","A","1996",82.58595,
"G-7","INDPROD","TOT","IDX2015","A","1997",86.97751,
"G-7","INDPROD","TOT","IDX2015","A","1998",89.02842,
"G-7","INDPROD","TOT","IDX2015","A","1999",91.60487,
"G-7","INDPROD","TOT","IDX2015","A","2000",95.69193,
"G-7","INDPROD","TOT","IDX2015","A","2001",93.44262,
"G-7","INDPROD","TOT","IDX2015","A","2002",93.29597,
"G-7","INDPROD","TOT","IDX2015","A","2003",94.62187,
"G-7","INDPROD","TOT","IDX2015","A","2004",97.10812,
"G-7","INDPROD","TOT","IDX2015","A","2005",99.28401,
"G-7","INDPROD","TOT","IDX2015","A","2006",102.3821,
"G-7","INDPROD","TOT","IDX2015","A","2007",105.0355,
"G-7","INDPROD","TOT","IDX2015","A","2008",102.0286,
"G-7","INDPROD","TOT","IDX2015","A","2009",87.65844,
"G-7","INDPROD","TOT","IDX2015","A","2010",94.41863,
"G-7","INDPROD","TOT","IDX2015","A","2011",96.49297,
"G-7","INDPROD","TOT","IDX2015","A","2012",97.29353,
"G-7","INDPROD","TOT","IDX2015","A","2013",98.16608,
"G-7","INDPROD","TOT","IDX2015","A","2014",100.4198,
"G-7","INDPROD","TOT","IDX2015","A","2015",100,
"G-7","INDPROD","TOT","IDX2015","A","2016",99.35484,
"G-7","INDPROD","TOT","IDX2015","A","2017",101.4573,
"G-7","INDPROD","TOT","IDX2015","A","2018",103.7523,
"G-7","INDPROD","TOT","IDX2015","A","2019",102.6284,
"G-7","INDPROD","TOT","IDX2015","A","2020",94.39247,
"G-7","INDPROD","TOT","IDX2015","A","2021",98.83388,
"G-7","INDPROD","TOT","IDX2015","A","2022",100.3938,
"EU27_2020","INDPROD","TOT","IDX2015","A","1976",59.84888,
"EU27_2020","INDPROD","TOT","IDX2015","A","1977",61.37574,
"EU27_2020","INDPROD","TOT","IDX2015","A","1978",62.70247,
"EU27_2020","INDPROD","TOT","IDX2015","A","1979",65.68361,
"EU27_2020","INDPROD","TOT","IDX2015","A","1980",64.39124,"B"
"EU27_2020","INDPROD","TOT","IDX2015","A","1981",63.29047,
"EU27_2020","INDPROD","TOT","IDX2015","A","1982",61.75282,
"EU27_2020","INDPROD","TOT","IDX2015","A","1983",61.95876,
"EU27_2020","INDPROD","TOT","IDX2015","A","1984",63.84447,
"EU27_2020","INDPROD","TOT","IDX2015","A","1985",66.23813,
"EU27_2020","INDPROD","TOT","IDX2015","A","1986",67.57479,
"EU27_2020","INDPROD","TOT","IDX2015","A","1987",68.54177,
"EU27_2020","INDPROD","TOT","IDX2015","A","1988",70.97985,
"EU27_2020","INDPROD","TOT","IDX2015","A","1989",74.29783,
"EU27_2020","INDPROD","TOT","IDX2015","A","1990",76.93831,
"EU27_2020","INDPROD","TOT","IDX2015","A","1991",78,
"EU27_2020","INDPROD","TOT","IDX2015","A","1992",76.84167,
"EU27_2020","INDPROD","TOT","IDX2015","A","1993",72.98333,
"EU27_2020","INDPROD","TOT","IDX2015","A","1994",76.38333,
"EU27_2020","INDPROD","TOT","IDX2015","A","1995",79.13333,
"EU27_2020","INDPROD","TOT","IDX2015","A","1996",78.95,
"EU27_2020","INDPROD","TOT","IDX2015","A","1997",82.45834,
"EU27_2020","INDPROD","TOT","IDX2015","A","1998",85.68333,
"EU27_2020","INDPROD","TOT","IDX2015","A","1999",87.15833,
"EU27_2020","INDPROD","TOT","IDX2015","A","2000",91.86667,
"EU27_2020","INDPROD","TOT","IDX2015","A","2001",92.425,
"EU27_2020","INDPROD","TOT","IDX2015","A","2002",92.24167,
"EU27_2020","INDPROD","TOT","IDX2015","A","2003",92.90833,
"EU27_2020","INDPROD","TOT","IDX2015","A","2004",95.30833,
"EU27_2020","INDPROD","TOT","IDX2015","A","2005",97.125,
"EU27_2020","INDPROD","TOT","IDX2015","A","2006",101.5167,
"EU27_2020","INDPROD","TOT","IDX2015","A","2007",105.7,
"EU27_2020","INDPROD","TOT","IDX2015","A","2008",103.8167,
"EU27_2020","INDPROD","TOT","IDX2015","A","2009",88.85833,
"EU27_2020","INDPROD","TOT","IDX2015","A","2010",95.28333,
"EU27_2020","INDPROD","TOT","IDX2015","A","2011",98.725,
"EU27_2020","INDPROD","TOT","IDX2015","A","2012",96.75833,
"EU27_2020","INDPROD","TOT","IDX2015","A","2013",96.09167,
"EU27_2020","INDPROD","TOT","IDX2015","A","2014",97.30833,
"EU27_2020","INDPROD","TOT","IDX2015","A","2015",100,
"EU27_2020","INDPROD","TOT","IDX2015","A","2016",101.775,
"EU27_2020","INDPROD","TOT","IDX2015","A","2017",105.1,
"EU27_2020","INDPROD","TOT","IDX2015","A","2018",106.475,
"EU27_2020","INDPROD","TOT","IDX2015","A","2019",106.2167,
"EU27_2020","INDPROD","TOT","IDX2015","A","2020",98.71667,
"EU27_2020","INDPROD","TOT","IDX2015","A","2021",107.5667,
"EU27_2020","INDPROD","TOT","IDX2015","A","2022",110.825,
"BGR","INDPROD","TOT","IDX2015","A","2000",63.75,
"BGR","INDPROD","TOT","IDX2015","A","2001",65.05,
"BGR","INDPROD","TOT","IDX2015","A","2002",68.13333,
"BGR","INDPROD","TOT","IDX2015","A","2003",76.99167,
"BGR","INDPROD","TOT","IDX2015","A","2004",86.9,
"BGR","INDPROD","TOT","IDX2015","A","2005",92.925,
"BGR","INDPROD","TOT","IDX2015","A","2006",98.5,
"BGR","INDPROD","TOT","IDX2015","A","2007",107.9833,
"BGR","INDPROD","TOT","IDX2015","A","2008",108.675,
"BGR","INDPROD","TOT","IDX2015","A","2009",88.84167,
"BGR","INDPROD","TOT","IDX2015","A","2010",90.65,
"BGR","INDPROD","TOT","IDX2015","A","2011",95.925,
"BGR","INDPROD","TOT","IDX2015","A","2012",95.6,
"BGR","INDPROD","TOT","IDX2015","A","2013",95.45,
"BGR","INDPROD","TOT","IDX2015","A","2014",97.19167,
"BGR","INDPROD","TOT","IDX2015","A","2015",100,
"BGR","INDPROD","TOT","IDX2015","A","2016",102.675,
"BGR","INDPROD","TOT","IDX2015","A","2017",106.2,
"BGR","INDPROD","TOT","IDX2015","A","2018",106.55,
"BGR","INDPROD","TOT","IDX2015","A","2019",107.1333,
"BGR","INDPROD","TOT","IDX2015","A","2020",100.8417,
"BGR","INDPROD","TOT","IDX2015","A","2021",110.725,
"BGR","INDPROD","TOT","IDX2015","A","2022",124.7833,
"HRV","INDPROD","TOT","IDX2015","A","1998",85.42622,
"HRV","INDPROD","TOT","IDX2015","A","1999",84.35963,
"HRV","INDPROD","TOT","IDX2015","A","2000",85.6262,
"HRV","INDPROD","TOT","IDX2015","A","2001",90.71744,
"HRV","INDPROD","TOT","IDX2015","A","2002",95.20873,
"HRV","INDPROD","TOT","IDX2015","A","2003",98.33347,
"HRV","INDPROD","TOT","IDX2015","A","2004",101.4749,
"HRV","INDPROD","TOT","IDX2015","A","2005",106.0995,
"HRV","INDPROD","TOT","IDX2015","A","2006",110.5075,
"HRV","INDPROD","TOT","IDX2015","A","2007",115.9403,
"HRV","INDPROD","TOT","IDX2015","A","2008",117.3486,
"HRV","INDPROD","TOT","IDX2015","A","2009",106.4911,
"HRV","INDPROD","TOT","IDX2015","A","2010",105.0246,
"HRV","INDPROD","TOT","IDX2015","A","2011",103.7414,
"HRV","INDPROD","TOT","IDX2015","A","2012",97.99184,
"HRV","INDPROD","TOT","IDX2015","A","2013",96.22531,
"HRV","INDPROD","TOT","IDX2015","A","2014",97.35855,
"HRV","INDPROD","TOT","IDX2015","A","2015",100,
"HRV","INDPROD","TOT","IDX2015","A","2016",105.2746,
"HRV","INDPROD","TOT","IDX2015","A","2017",106.7494,
"HRV","INDPROD","TOT","IDX2015","A","2018",105.6995,
"HRV","INDPROD","TOT","IDX2015","A","2019",106.3161,
"HRV","INDPROD","TOT","IDX2015","A","2020",103.4081,
"HRV","INDPROD","TOT","IDX2015","A","2021",109.8575,
"HRV","INDPROD","TOT","IDX2015","A","2022",111.1824,
"ROU","INDPROD","TOT","IDX2015","A","2000",59.77911,
"ROU","INDPROD","TOT","IDX2015","A","2001",62.23523,
"ROU","INDPROD","TOT","IDX2015","A","2002",62.30116,
"ROU","INDPROD","TOT","IDX2015","A","2003",61.88082,
"ROU","INDPROD","TOT","IDX2015","A","2004",62.80392,
"ROU","INDPROD","TOT","IDX2015","A","2005",62.3094,
"ROU","INDPROD","TOT","IDX2015","A","2006",68.42496,
"ROU","INDPROD","TOT","IDX2015","A","2007",75.35647,
"ROU","INDPROD","TOT","IDX2015","A","2008",77.36751,
"ROU","INDPROD","TOT","IDX2015","A","2009",72.95805,
"ROU","INDPROD","TOT","IDX2015","A","2010",76.55155,
"ROU","INDPROD","TOT","IDX2015","A","2011",82.69183,
"ROU","INDPROD","TOT","IDX2015","A","2012",85.1397,
"ROU","INDPROD","TOT","IDX2015","A","2013",91.70856,
"ROU","INDPROD","TOT","IDX2015","A","2014",97.41202,
"ROU","INDPROD","TOT","IDX2015","A","2015",100,
"ROU","INDPROD","TOT","IDX2015","A","2016",103.1072,
"ROU","INDPROD","TOT","IDX2015","A","2017",111.9591,
"ROU","INDPROD","TOT","IDX2015","A","2018",117.5225,"P"
"ROU","INDPROD","TOT","IDX2015","A","2019",113.3108,"P"
"ROU","INDPROD","TOT","IDX2015","A","2020",102.5797,"P"
"ROU","INDPROD","TOT","IDX2015","A","2021",110.1459,"P"
"ROU","INDPROD","TOT","IDX2015","A","2022",107.9865,"P"
